tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1980421,2,1980421,Phasivirus,"",viruses,false,2341958.80632187,99,99,230.6679256817487,1624,11,1539,98.5401,1556.1,10^-289.726,0.0152791,0.253836,,,14.043049969662523,159.64947565657977,1124,6,1124,96.3849,601.85,10^0.0155971,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,2341958.80632187,99,99,230.6679256817487,1624,11,1539,98.5401,1556.1,10^-289.726,0.0152791,0.253836,,,36.21039859337693,159.64947565657977,1124,6,1124,96.3849,601.85,10^0.0155971,0.265061,4.40162,,,
1884455,2,1884455,Anphevirus,"",viruses,false,187488.708066446,100,100,19.31701840684595,136,4,38,99.5768,131.235,10^-78.1438,,,,,-100,0.0,0,,,0,0,10^0,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,187488.708066446,100,100,18.7488708066446,132,4,38,99.5739,132.924,10^-79.3257,,,,,,,,,,,,,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,5681.4760020135145,100,100,0.5681476002013515,4,,,99.675,75.5,10^-39.14,,,,,,,,,,,,,,,,,
51027,2,51027,Enterobius,"",eukaryota,false,175770.66381229315,99,-100,0.0,0,,,0,0,10^0,0.209164,1.46858,,,99,17.754612506292236,125,1,124,50.4,24.008,10^0.38688,0.000465277,0.00711458,,,[51028]
51028,1,51027,Enterobius vermicularis,human pinworm,eukaryota,false,175770.66381229315,100,-100,0.0,0,,,0,0,10^0,0.209164,1.46858,,,100,17.754612506292236,125,1,124,50.4,24.008,10^0.38688,,,,,
-200011006,2,-200011006,non-genus-specific reads in family Totiviridae,,viruses,false,92362.3344376601,99,99,4.8292546017114875,34,,,96.2912,73.7941,10^-34.6122,6.77041e-05,0.00112478,,,19.010302792177498,23.43608850830575,165,,,46.8856,19.2583,10^0.671258,0.149228,1.22496,,,[2603435]
2603435,1,-200011006,Aedes aegypti totivirus,"",viruses,false,92362.3344376601,100,100,4.8292546017114875,34,,,96.2912,73.7941,10^-34.6122,,,,,100,23.43608850830575,165,3,164,46.8856,19.2583,10^0.671258,,,,,
308865,2,308865,Elizabethkingia,"",bacteria,false,68004.21764830321,13.977284293817505,13.977284293817505,53.12180061882636,374,3,282,99.8295,313.951,10^-239.015,0.466715,3.76719,,,0.14131292661555822,0.14203690005033787,1,,,100.0,24.0,10^-7.6,0.0666213,0.533678,,,"[238, 1117645, 172045]"
238,1,308865,Elizabethkingia meningoseptica,"",bacteria,false,68004.21764830321,99,99,49.14476741741691,346,3,282,99.858,334.953,10^-256.433,0.0224088,0.215888,,,4.457001406550159,0.14203690005033787,1,,,100.0,24.0,10^-7.6,0.00245253,0.031318,,,
1117645,1,308865,Elizabethkingia anophelis,"",bacteria,false,2102.5631338479325,39.22485051296144,39.22485051296144,3.834996301359123,27,,,99.4667,60.5185,10^-28.8042,0.0109264,0.097491,,,-100,0.0,0,,,0,0,10^0,0.0282271,0.414281,,,
172045,1,308865,Elizabethkingia miricola,"",bacteria,false,1.1065323997872558,0.5573655869392098,0.5573655869392098,0.14203690005033787,1,,,100.0,58.0,10^-27.585,0.0206332,0.217817,,,-100,0.0,0,,,0,0,10^0,0.0271814,0.328579,,,
7158,2,7158,Aedes,"",eukaryota,false,31261.139580124134,6.022302238393346,6.022302238393346,247.00216918753756,1739,18,1240,92.93,300.874,10^-132.554,10.6521,39.2458,,,-0.30985784065435773,18.03868630639291,127,4,125,41.1058,32.208,10^0.49264,133.356,372.162,,,"[7159, 7160]"
