tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1980421,2,1980421,Phasivirus,"",viruses,false,441215.9524826191,99,99,45.014259565205535,208,6,75,98.5096,179.877,10^-96.5197,0.0152791,0.253836,,,0.9912242950217044,11.902809019645694,55,5,49,89.1686,89.4909,10^-0.707091,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,441215.9524826191,99,99,45.014259565205535,208,6,75,98.5096,179.877,10^-96.5197,0.0152791,0.253836,,,2.643969270324493,11.902809019645694,55,5,49,89.1686,89.4909,10^-0.707091,0.265061,4.40162,,,
1884455,2,1884455,Anphevirus,"",viruses,false,432417.74219423573,100,100,43.71577130851691,202,7,104,99.6917,181.103,10^-93.8859,,,,,9.81586562978616,10.820735472405177,50,3,47,46.7413,16.58,10^0.3534,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,432417.74219423573,100,100,42.20086834238019,195,7,104,99.6872,185.059,10^-95.9315,,,,,100,10.604320762957073,49,3,47,45.6544,16.4082,10^0.489184,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,15361.459432192429,100,100,1.5149029661367248,7,,,99.8143,75.4286,10^-39.2385,,,,,100,0.21641470944810354,1,,,100.0,25.0,10^-6.3,,,,,
7158,2,7158,Aedes,"",eukaryota,false,30919.052762638574,6.053528574700344,6.053528574700344,248.22767173697477,1147,13,767,93.0086,252.694,10^-118.327,10.6521,39.2458,,,-0.13270321186509054,83.96890726586417,388,5,386,37.9499,33.6323,10^0.386958,133.356,372.162,,,"[7159, 7160]"
7159,1,7158,Aedes aegypti,yellow fever mosquito,eukaryota,false,30919.052762638574,20.941597179206767,20.941597179206767,243.8993775480127,1127,12,758,93.0636,254.735,10^-119.583,3.56942,11.4762,,,-0.3005604784604676,5.1939530267544844,24,1,23,100.0,39.375,10^-0.275,48.1197,142.819,,,
7160,1,7158,Aedes albopictus,Asian tiger mosquito,eukaryota,false,-1.0016344628748997,0.1025562554062717,-0.0791454482559626,4.3282941889620705,20,1,9,89.9219,138.158,10^-47.8916,6.04264,21.6607,,,0.1025562554062717,78.77495423910969,364,4,363,33.5045,33.2209,10^0.434382,61.7901,165.615,,,
308865,2,308865,Elizabethkingia,"",bacteria,false,27458.828938536262,9.354906988746807,9.354906988746807,35.70842705893708,165,4,46,99.3625,116.327,10^-59.0566,0.466715,3.76719,,,0.2806812524557946,0.21641470944810354,1,,,100.0,25.0,10^-6.2,0.0666213,0.533678,,,"[238, 1117645, 1756149, 172045]"
238,1,308865,Elizabethkingia meningoseptica,"",bacteria,false,27458.828938536262,99,99,29.648815194390185,137,4,46,99.6738,125.212,10^-63.8645,0.0224088,0.215888,,,-100,0.0,0,,,0,0,10^0,0.00245253,0.031318,,,
1117645,1,308865,Elizabethkingia anophelis,"",bacteria,false,3032.1800882345506,57.60384082274972,57.60384082274972,5.626782445650692,26,,,97.8269,73.8462,10^-36.1963,0.0109264,0.097491,,,0.4542511229047519,0.21641470944810354,1,,,100.0,25.0,10^-6.2,0.0282271,0.414281,,,
1756149,1,308865,Elizabethkingia bruuniana,"",bacteria,false,8.661743815283728,4.278377334651025,4.278377334651025,0.21641470944810354,1,,,96.0,75.0,10^-35.0269,0.00698001,0.0489519,,,,,,,,,,,,,,,
172045,1,308865,Elizabethkingia miricola,"",bacteria,false,1.8197266279369426,0.8988348450676648,0.8988348450676648,0.21641470944810354,1,,,100.0,45.0,10^-18.7696,0.0206332,0.217817,,,-100,0.0,0,,,0,0,10^0,0.0271814,0.328579,,,
-200011006,2,-200011006,non-genus-specific reads in family Totiviridae,,viruses,false,26016.466993353766,99,99,2.1641470944810353,10,,,95.35,75.2,10^-34.4733,6.77041e-05,0.00112478,,,6.061656568935821,7.574514830683624,35,,,56.6666,16.8857,10^0.0248571,0.149228,1.22496,,,[2603435]
2603435,1,-200011006,Aedes aegypti totivirus,"",viruses,false,26016.466993353766,100,100,2.1641470944810353,10,,,95.35,75.2,10^-34.4733,,,,,100,7.574514830683624,35,2,32,56.6666,16.8857,10^0.0248571,,,,,
2857,2,2857,Nitzschia,"",eukaryota,false,4285.01124707245,99,99,0.4328294188962071,2,,,99.35,75.5,10^-38.7993,0.000145967,0.00175015,,,,,,,,,,,,,,,[303400]
303400,1,2857,Nitzschia palea,"",eukaryota,false,4285.01124707245,100,100,0.4328294188962071,2,,,99.35,75.5,10^-38.7993,,,,,,,,,,,,,,,,,
366614,2,366614,Haematobacter,"",bacteria,false,1234.749600736268,28.815550987873312,28.815550987873312,0.4328294188962071,2,,,99.3,75.0,10^-38.4577,0.0010889,0.0149829,,,-100,0.0,0,,,0,0,10^0,0.0221404,0.305541,,,[195105]
195105,1,366614,Haematobacter massiliensis,"",bacteria,false,1234.749600736268,99,99,0.4328294188962071,2,,,99.3,75.0,10^-38.4577,0.000140927,0.00234125,,,-100,0.0,0,,,0,0,10^0,0.000459669,0.0048684,,,
-200,2,-200,all taxa with neither family nor genus classification,,,false,469.2066582421768,-0.5013859851596514,-0.5013859851596514,23.156373910947078,107,1,11,99.3291,94.0374,10^-48.0134,463.276,877.806,,,-0.6226928205526833,0.21641470944810354,1,2,32,100.0,24.0,10^-6.3,621.657,997.989,,,"[2607735, 2507131, 1670677, 332614, 175245, 100272, 77133]"
2607735,1,-200,Guadeloupe mosquito virus,"",viruses,false,469.2066582421768,100,100,9.08941779682035,42,1,11,99.4193,122.667,10^-62.3476,,,,,100,0.21641470944810354,1,,,100.0,24.0,10^-6.3,,,,,
2507131,1,-200,Renna virus,"",viruses,false,195.31314413941877,100,100,3.8954647700658636,18,,,99.4167,75.6667,10^-38.9887,,,,,,,,,,,,,,,,,
1670677,1,-200,Humaita-Tubiacanga virus,"",viruses,false,195.31314413941877,100,100,3.8954647700658636,18,,,98.3833,75.3333,10^-37.6939,,,,,-100,0.0,0,,,0,0,10^0,0.39786,1.6869,,,
332614,1,-200,uncultured Pseudomonadales bacterium,"",bacteria,false,0.015400363217957801,0.0354823198337031,0.0354823198337031,0.8656588377924141,4,,,99.025,74.5,10^-37.7822,0.558669,8.65191,,,,,,,,,,,,,,,
175245,1,-200,uncultured fungus,"",eukaryota,false,-0.029454289801157787,-0.06019313509895784,-0.13572491978378784,0.4328294188962071,2,,,100.0,75.5,10^-39.4833,2.19063,12.9512,,,-100,0.0,0,,,0,0,10^0,0.000125912,0.0020918,,,
100272,1,-200,uncultured eukaryote,"",eukaryota,false,-0.03547438190596704,-0.16346541271477452,-0.16346541271477452,0.4328294188962071,2,,,100.0,75.5,10^-39.4833,2.08826,10.1271,,,,,,,,,,,,,,,
77133,1,-200,uncultured bacterium,"",bacteria,false,-0.5007254781790481,-0.21974622798773086,-0.21974622798773086,4.544708898410175,21,,,99.8143,75.8095,10^-39.4995,72.7869,310.55,,,-100,0.0,0,,,0,0,10^0,22.8879,92.29,,,
28228,2,28228,Colwellia,"",bacteria,false,126.99354395120935,2.9340321708045107,2.9340321708045107,0.4328294188962071,2,,,94.0,50.0,10^-18.054,0.0106662,0.143885,,,-100,0.0,0,,,0,0,10^0,0.0125364,0.140913,,,[2497879]
2497879,1,28228,Colwellia sp. Arc7-635,"",bacteria,false,126.99354395120935,100,100,0.4328294188962071,2,,,94.0,50.0,10^-18.054,,,,,,,,,,,,,,,,,
963,2,963,Herbaspirillum,"",bacteria,false,12.908566489186608,-0.12288265180289054,-0.14911840468360232,0.8656588377924141,4,,,97.375,75.75,10^-36.9112,7.83851,46.7605,,,-100,0.0,0,,,0,0,10^0,14.9472,121.638,,,[863372]
863372,1,963,Herbaspirillum huttiense,"",bacteria,false,12.908566489186608,100,100,0.8656588377924141,4,,,97.375,75.75,10^-36.9112,,,,,-100,0.0,0,,,0,0,10^0,1.436,8.70576,,,
1301,2,1301,Streptococcus,"",bacteria,false,8.594255848914463,-0.1985598823395915,-0.1985598823395915,0.8656588377924141,4,,,99.0,75.5,10^-38.4562,27.5255,134.266,,,-100,0.0,0,,,0,0,10^0,56.079,282.118,,,"[2576376, 1308]"
2576376,1,1301,Streptococcus sp. 1643,"",bacteria,false,8.594255848914463,100,100,0.4328294188962071,2,,,98.0,75.0,10^-37.0886,,,,,,,,,,,,,,,,,
1308,1,1301,Streptococcus thermophilus,"",bacteria,false,-0.007983082433201652,-0.0928885824851257,-0.0928885824851257,0.4328294188962071,2,,,100.0,76.0,10^-39.8239,2.96487,27.2589,,,-100,0.0,0,,,0,0,10^0,1.17258,11.7615,,,
407,2,407,Methylobacterium,"",bacteria,false,8.500605361316913,-0.16580050350721964,-0.19639620114074005,0.4328294188962071,2,,,98.05,75.5,10^-37.4252,21.8681,109.143,,,-100,0.0,0,,,0,0,10^0,14.5415,87.7048,,,[739141]
739141,1,407,Methylobacterium sp. XJLW,"",bacteria,false,8.500605361316913,100,100,0.4328294188962071,2,,,98.05,75.5,10^-37.4252,,,,,,,,,,,,,,,,,
270857,2,270857,Neodiprion,"",eukaryota,false,6.735442383259336,5.383993862726311,5.383993862726311,0.21641470944810354,1,,,94.9,39.0,10^-12.0,0.0134586,0.0376962,,,-100,0.0,0,,,0,0,10^0,0.143604,0.443154,,,[441921]
441921,1,270857,Neodiprion lecontei,redheaded pine sawfly,eukaryota,false,6.735442383259336,5.780624954172006,5.780624954172006,0.21641470944810354,1,,,94.9,39.0,10^-12.0,0.0127789,0.0352273,,,-100,0.0,0,,,0,0,10^0,0.143604,0.443154,,,
57495,2,57495,Dermacoccus,"",bacteria,false,6.633358131100069,0.3065114265114569,0.3065114265114569,2.1641470944810353,10,,,99.7,75.1,10^-38.9374,0.743531,4.63479,,,-100,0.0,0,,,0,0,10^0,0.0764999,0.560072,,,"[322596, 1274]"
322596,1,57495,Dermacoccus abyssi,"",bacteria,false,6.633358131100069,100,100,0.21641470944810354,1,,,100.0,76.0,10^-39.8239,,,,,,,,,,,,,,,,,
