tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1980421,2,1980421,Phasivirus,"",viruses,false,1023362.1224619139,99,99,104.06961355756647,508,12,323,98.4786,434.294,10^-188.166,0.0152791,0.253836,,,4.844107891075045,55.517451326969514,271,5,267,91.0184,218.963,10^0.0145756,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,1023362.1224619139,99,99,104.06961355756647,508,12,323,98.4786,434.294,10^-188.166,0.0152791,0.253836,,,12.552739747404253,55.517451326969514,271,5,267,91.0184,218.963,10^0.0145756,0.265061,4.40162,,,
1884455,2,1884455,Anphevirus,"",viruses,false,708144.6217413371,100,100,71.29178251581325,348,15,204,99.6358,228.365,10^-129.656,,,,,33.859427038723894,36.87505992197237,180,14,180,62.5818,39.6722,10^0.471889,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,708144.6217413371,100,100,66.37510785955027,324,15,204,99.6449,239.741,10^-136.409,,,,,100,13.111132416701288,64,3,64,47.8516,25.1094,10^0.528437,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,129630.04351445485,100,100,4.916674656262983,24,,,99.5125,74.7917,10^-38.4885,,,,,100,23.763927505271084,116,11,116,70.7088,47.7069,10^0.44069,,,,,
308865,2,308865,Elizabethkingia,"",bacteria,false,201589.7153198228,24.184166573201267,24.184166573201267,91.57306547289807,447,5,261,99.6592,247.538,10^-165.754,0.466715,3.76719,,,-100,0.0,0,,,0,0,10^0,0.0666213,0.533678,,,"[238, 1117645, 2575699, 172045]"
238,1,308865,Elizabethkingia meningoseptica,"",bacteria,false,201589.7153198228,99,99,84.19805348850359,411,5,261,99.7774,263.814,10^-177.8,0.0224088,0.215888,,,-100,0.0,0,,,0,0,10^0,0.00245253,0.031318,,,
1117645,1,308865,Elizabethkingia anophelis,"",bacteria,false,11319.114473580605,69.23204452063885,69.23204452063885,6.760427652361602,33,,,99.3545,65.0303,10^-31.755,0.0109264,0.097491,,,-100,0.0,0,,,0,0,10^0,0.0282271,0.414281,,,
2575699,1,308865,Elizabethkingia sp. 2-6,"",bacteria,false,495.44032863875447,100,100,0.20486144401095763,1,,,92.1,76.0,10^-31.585,,,,,,,,,,,,,,,,,
172045,1,308865,Elizabethkingia miricola,"",bacteria,false,17.700245885631343,1.7863146036439543,1.7863146036439543,0.40972288802191525,2,,,84.65,65.0,10^-16.5689,0.0206332,0.217817,,,-100,0.0,0,,,0,0,10^0,0.0271814,0.328579,,,
-200011006,2,-200011006,non-genus-specific reads in family Totiviridae,,viruses,false,20281.282957084808,99,99,2.0486144401095765,10,,,96.53,75.2,10^-35.7126,6.77041e-05,0.00112478,,,-100,0.0,0,,,0,0,10^0,0.149228,1.22496,,,[2603435]
2603435,1,-200011006,Aedes aegypti totivirus,"",viruses,false,20281.282957084808,100,100,2.0486144401095765,10,,,96.53,75.2,10^-35.7126,,,,,,,,,,,,,,,,,
1260114,2,1260114,Vermamoeba,"",eukaryota,false,8031.388051005582,99,99,0.8194457760438305,4,,,100.0,75.75,10^-39.6536,0.000272085,0.00227215,,,,,,,,,,,,,,,[5778]
5778,1,1260114,Vermamoeba vermiformis,"",eukaryota,false,8031.388051005582,99,99,0.8194457760438305,4,,,100.0,75.75,10^-39.6536,0.000272085,0.00227215,,,,,,,,,,,,,,,
