tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1980421,2,1980421,Phasivirus,"",viruses,false,1349640.9382463102,99,99,135.6906591142063,642,15,548,98.5916,814.517,10^-235.364,0.0152791,0.253836,,,8.752470030974507,99.76011075063143,472,11,472,72.9331,289.352,10^0.192804,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,1349640.9382463102,99,99,135.6906591142063,642,15,548,98.5916,814.517,10^-235.364,0.0152791,0.253836,,,22.604188855610303,99.76011075063143,472,11,472,72.9331,289.352,10^0.192804,0.265061,4.40162,,,
1884455,2,1884455,Anphevirus,"",viruses,false,923626.4491107189,100,100,99.3373984169423,470,16,285,99.5669,285.667,10^-162.815,,,,,22.260356567393092,24.30595918712418,115,5,115,93.6272,49.3304,10^0.0461752,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,923626.4491107189,100,100,92.3626449110719,437,16,285,99.5701,301.646,10^-172.233,,,,,,,,,,,,,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,123853.466880493,100,100,6.974753505870417,33,,,99.5242,75.0303,10^-38.6658,,,,,100,24.30595918712418,115,5,115,93.6272,49.3304,10^0.0461752,,,,,
308865,2,308865,Elizabethkingia,"",bacteria,false,247677.24050701183,27.591714625811736,27.591714625811736,104.4099464212117,494,6,178,99.3828,158.798,10^-86.1419,0.466715,3.76719,,,-100,0.0,0,,,0,0,10^0,0.0666213,0.533678,,,"[238, 1117645, 172045]"
238,1,308865,Elizabethkingia meningoseptica,"",bacteria,false,247677.24050701183,99,99,90.67179557631543,429,6,178,99.4489,172.251,10^-93.9598,0.0224088,0.215888,,,-100,0.0,0,,,0,0,10^0,0.00245253,0.031318,,,
1117645,1,308865,Elizabethkingia anophelis,"",bacteria,false,36949.518397316446,99,99,13.526794678051719,64,,,98.9177,67.7903,10^-33.2539,0.0109264,0.097491,,,-100,0.0,0,,,0,0,10^0,0.0282271,0.414281,,,
172045,1,308865,Elizabethkingia miricola,"",bacteria,false,5.106282467347843,0.8756110259739052,0.8756110259739052,0.2113561668445581,1,,,100.0,57.0,10^-26.9208,0.0206332,0.217817,,,-100,0.0,0,,,0,0,10^0,0.0271814,0.328579,,,
7158,2,7158,Aedes,"",eukaryota,false,4511.390822250037,3.0998695515110755,3.0998695515110755,132.30896044469338,626,7,351,93.5489,183.599,10^-84.7616,10.6521,39.2458,,,-0.3435620500267128,5.495260337958511,26,1,26,97.5,40.0,10^4.45e-22,133.356,372.162,,,"[7159, 7160]"
7159,1,7158,Aedes aegypti,yellow fever mosquito,eukaryota,false,4511.390822250037,11.107457472301462,11.107457472301462,131.04082344362604,620,7,351,93.5723,184.599,10^-85.2786,3.56942,11.4762,,,-0.2984507639882753,5.495260337958511,26,1,26,97.5,40.0,10^4.45e-22,48.1197,142.819,,,
7160,1,7158,Aedes albopictus,Asian tiger mosquito,eukaryota,false,-0.8664934330765106,-0.2204223778055488,-0.2204223778055488,1.2681370010673487,6,,,90.68,60.8,10^-21.2796,6.04264,21.6607,,,-100,0.0,0,,,0,0,10^0,61.7901,165.615,,,
47670,2,47670,Lautropia,"",bacteria,false,4184.85210352225,99,99,0.4227123336891162,2,,,98.05,76.0,10^-37.7684,7.04635e-05,0.00117063,,,-100,0.0,0,,,0,0,10^0,0.174654,1.51638,,,[47671]
47671,1,47670,Lautropia mirabilis,"",bacteria,false,4184.85210352225,100,100,0.4227123336891162,2,,,98.05,76.0,10^-37.7684,,,,,-100,0.0,0,,,0,0,10^0,0.134935,1.49349,,,
-200,2,-200,all taxa with neither family nor genus classification,,,false,2969.626782722288,-0.4531247089655197,-0.4531247089655197,65.52041172181302,310,9,240,99.0326,605.147,10^-224.384,463.276,877.806,,,-0.6015196832316785,21.346972851300368,101,3,101,73.6279,130.277,10^2.23574e-05,621.657,997.989,,,"[2607735, 1670677, 2507131, 155900]"
2607735,1,-200,Guadeloupe mosquito virus,"",viruses,false,2969.626782722288,100,100,37.19868536464222,176,5,149,99.0324,832.125,10^-243.131,,,,,100,21.346972851300368,101,3,101,73.6279,130.277,10^2.23574e-05,,,,,
