tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1884455,2,1884455,Anphevirus,"",viruses,false,3930920.1427231617,100,100,216.93363007066026,996,18,955,99.5496,1049.35,10^-275.818,,,,,99,300.35288741710895,1379,19,1379,66.439,130.595,10^0.30871,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,3930920.1427231617,100,100,216.06241067278611,992,18,955,99.5519,1053.34,10^-276.791,,,,,100,178.81778141366672,821,7,821,45.6526,112.488,10^0.510519,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,1211909.743412819,100,100,0.8712193978741376,4,,,99.0,74.75,10^-37.9443,,,,,100,121.5351060034422,558,12,558,97.1256,157.325,10^0.0107847,,,,,
1980421,2,1980421,Phasivirus,"",viruses,false,1736813.0945462375,99,99,174.67948927376457,802,15,736,98.2462,2372.26,10^-257.757,0.0152791,0.253836,,,9.444650674686924,107.59559563745599,494,3,494,94.274,1149.22,10^0.0467909,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,1736813.0945462375,99,99,174.67948927376457,802,15,736,98.2462,2372.26,10^-257.757,0.0152791,0.253836,,,24.38432546141102,107.59559563745599,494,3,494,94.274,1149.22,10^0.0467909,0.265061,4.40162,,,
7158,2,7158,Aedes,"",eukaryota,false,38122.797573409975,6.4715407025533755,6.4715407025533755,264.6328921042693,1215,9,809,94.7983,225.908,10^-90.2475,10.6521,39.2458,,,-0.25239901506923135,39.42267775380473,181,2,180,36.6516,34.8249,10^0.0186091,133.356,372.162,,,"[7159, 7160]"
7159,1,7158,Aedes aegypti,yellow fever mosquito,eukaryota,false,38122.797573409975,22.50152568456269,22.50152568456269,261.80142906117834,1202,9,809,94.837,227.683,10^-90.9702,3.56942,11.4762,,,-0.06089541479911829,39.42267775380473,181,2,180,36.6516,34.8249,10^0.0186091,48.1197,142.819,,,
7160,1,7158,Aedes albopictus,Asian tiger mosquito,eukaryota,false,-2.71650391801768,-0.14824899273380143,-0.14824899273380143,2.831463043090947,13,,,91.3231,66.7692,10^-25.4258,6.04264,21.6607,,,-100,0.0,0,,,0,0,10^0,61.7901,165.615,,,
308865,2,308865,Elizabethkingia,"",bacteria,false,17154.6591191783,7.103143505787284,7.103143505787284,27.2256061835668,125,2,48,99.739,156.033,10^-80.9708,0.466715,3.76719,,,0.28328608162325297,0.2178048494685344,1,,,100.0,24.0,10^-6.5,0.0666213,0.533678,,,"[238, 1117645]"
238,1,308865,Elizabethkingia meningoseptica,"",bacteria,false,17154.6591191783,99,99,24.39414314047585,112,2,48,99.7082,165.755,10^-86.0127,0.0224088,0.215888,,,6.876311369453171,0.2178048494685344,1,,,100.0,24.0,10^-6.5,0.00245253,0.031318,,,
1117645,1,308865,Elizabethkingia anophelis,"",bacteria,false,581.8736724522728,28.931251531843426,28.931251531843426,2.831463043090947,13,,,100.0,73.7692,10^-38.3081,0.0109264,0.097491,,,-100,0.0,0,,,0,0,10^0,0.0282271,0.414281,,,
-200011006,2,-200011006,non-genus-specific reads in family Totiviridae,,viruses,false,8625.072038953962,99,99,0.8712193978741376,4,,,97.625,74.25,10^-36.2313,6.77041e-05,0.00112478,,,-100,0.0,0,,,0,0,10^0,0.149228,1.22496,,,[2603435]
