tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1884455,2,1884455,Anphevirus,"",viruses,false,1644953.8228549752,100,100,162.04162941181266,954,20,889,99.6654,807.175,10^-270.345,,,,,50.92951203846521,55.37271613024206,326,15,326,93.2153,126.422,10^0.101273,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,1644953.8228549752,100,100,160.34307983726535,944,20,889,99.6647,815.072,10^-272.845,,,,,100,8.153037957827053,48,1,48,98.182,220.0,10^0.0,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,257473.0125389193,100,100,1.6985495745473025,10,,,99.73,74.3,10^-38.3954,,,,,100,47.21967817241501,278,14,278,92.3452,110.029,10^0.119015,,,,,
1980421,2,1980421,Phasivirus,"",viruses,false,1127191.1841289785,99,99,114.4822413244882,674,17,588,98.3872,574.244,10^-252.861,0.0152791,0.253836,,,5.581564841252525,63.86546400297858,376,8,376,69.7339,150.642,10^0.104839,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,1127191.1841289785,99,99,114.4822413244882,674,17,588,98.3872,574.244,10^-252.861,0.0152791,0.253836,,,14.449317070301063,63.86546400297858,376,8,376,69.7339,150.642,10^0.104839,0.265061,4.40162,,,
-200011006,2,-200011006,non-genus-specific reads in family Totiviridae,,viruses,false,99346.46203448593,99,99,10.021442489829084,59,,,95.6944,90.7458,10^-41.3655,6.77041e-05,0.00112478,,,0.987470333429534,1.358839659637842,8,,,100.0,65.25,10^-0.8625,0.149228,1.22496,,,[2603435]
2603435,1,-200011006,Aedes aegypti totivirus,"",viruses,false,99346.46203448593,100,100,10.021442489829084,59,1,7,95.6944,90.7458,10^-41.3655,,,,,100,1.358839659637842,8,1,7,100.0,65.25,10^-0.8625,,,,,
308865,2,308865,Elizabethkingia,"",bacteria,false,23608.787506592576,8.307561350511802,8.307561350511802,31.762877044034557,187,,,99.3076,74.7351,10^-38.2896,0.466715,3.76719,,,-100,0.0,0,,,0,0,10^0,0.0666213,0.533678,,,"[238, 1117645]"
238,1,308865,Elizabethkingia meningoseptica,"",bacteria,false,23608.787506592576,99,99,28.705487809849412,169,,,99.2329,74.6467,10^-38.1567,0.0224088,0.215888,,,-100,0.0,0,,,0,0,10^0,0.00245253,0.031318,,,
1117645,1,308865,Elizabethkingia anophelis,"",bacteria,false,793.698662199611,31.24865714973839,31.24865714973839,3.0573892341851447,18,,,100.0,75.5556,10^-39.5224,0.0109264,0.097491,,,-100,0.0,0,,,0,0,10^0,0.0282271,0.414281,,,
-200,2,-200,all taxa with neither family nor genus classification,,,false,10246.15164353665,-0.35458382954549916,-0.35458382954549916,152.02018692198357,895,5,859,99.0489,1423.36,10^-294.604,463.276,877.806,,,-0.5127920673742793,109.89615747321048,647,4,653,91.1122,457.709,10^-0.00948678,621.657,997.989,,,"[2607735, 1670677, -100, 155900, 77133]"
2607735,1,-200,Guadeloupe mosquito virus,"",viruses,false,10246.15164353665,100,100,130.2787523677781,767,3,766,99.0816,1586.48,10^-307.28,,,,,100,109.72630251575575,646,3,646,91.0983,458.383,10^2.74611e-10,,,,,
1670677,1,-200,Humaita-Tubiacanga virus,"",viruses,false,710.6882911227158,100,100,20.04288497965817,118,1,86,98.7577,446.982,10^-231.944,,,,,-100,0.0,0,,,0,0,10^0,0.39786,1.6869,,,
-100,1,-200,all taxa with neither family nor genus classification,,,false,8.710027478698137,100,,,,,,,,,,,,,100,0.16985495745473025,1,,,100.0,25.0,10^-6.1,,,,,
155900,1,-200,uncultured organism,"",,false,-0.021569328752750274,-0.11849269783913643,-0.17906449456228987,0.3397099149094605,2,,,100.0,74.5,10^-38.8099,3.67749,18.6401,,,-100,0.0,0,,,0,0,10^0,0.181013,1.52763,,,
77133,1,-200,uncultured bacterium,"",bacteria,false,-0.11082161204752032,-0.23000502444167498,-0.23000502444167498,1.358839659637842,8,,,99.8375,75.5,10^-39.3125,72.7869,310.55,,,-100,0.0,0,,,0,0,10^0,22.8879,92.29,,,
7158,2,7158,Aedes,"",eukaryota,false,6520.718526957557,3.519888567193017,3.519888567193017,148.7929427303437,876,7,518,95.0886,168.184,10^-81.9966,10.6521,39.2458,,,-100,0.0,0,,,0,0,10^0,133.356,372.162,,,"[7159, 7160]"
7159,1,7158,Aedes aegypti,yellow fever mosquito,eukaryota,false,6520.718526957557,12.550716964514438,12.550716964514438,147.6039580281606,869,7,518,95.1203,169.119,10^-82.5179,3.56942,11.4762,,,-100,0.0,0,,,0,0,10^0,48.1197,142.819,,,
7160,1,7158,Aedes albopictus,Asian tiger mosquito,eukaryota,false,-0.9377814204369875,-0.2240765671384991,-0.2240765671384991,1.1889847021831117,7,,,91.2571,55.1429,10^-18.9938,6.04264,21.6607,,,-100,0.0,0,,,0,0,10^0,61.7901,165.615,,,
1866885,2,1866885,Mycolicibacterium,"",bacteria,false,3397.0991490946053,100,100,0.5095648723641908,3,,,91.1667,69.6667,10^-26.3692,,,,,,,,,,,,,,,,,"[117567, 212765]"
117567,1,1866885,Mycolicibacterium frederiksbergense,"",bacteria,false,3397.0991490946053,100,100,0.3397099149094605,2,,,93.35,66.5,10^-26.5026,,,,,,,,,,,,,,,,,
