tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1980421,2,1980421,Phasivirus,"",viruses,false,1741905.0080054065,99,99,176.29354421546472,912,17,837,98.3841,765.923,10^-268.858,0.0152791,0.253836,,,7.811938492201471,89.11329373172066,461,7,461,92.2372,342.779,10^0.0566591,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,1741905.0080054065,99,99,176.29354421546472,912,17,837,98.3841,765.923,10^-268.858,0.0152791,0.253836,,,20.185348288066812,89.11329373172066,461,7,461,92.2372,342.779,10^0.0566591,0.265061,4.40162,,,
1884455,2,1884455,Anphevirus,"",viruses,false,1143182.5951917674,100,100,112.11650838264204,580,17,457,99.558,420.621,10^-191.581,,,,,66.18978786553438,71.90920882472903,372,17,372,59.6809,96.2962,10^0.357908,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,1143182.5951917674,100,100,106.89729161310527,553,17,457,99.5523,436.4,10^-198.551,,,,,100,11.211650838264205,58,2,58,47.8159,69.0714,10^0.605,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,453948.0164033758,100,100,5.219216769536785,27,,,99.684,75.36,10^-39.0608,,,,,100,60.69755798646483,314,15,314,61.8105,101.183,10^0.313558,,,,,
7158,2,7158,Aedes,"",eukaryota,false,87487.98016014895,8.550110985445746,8.550110985445746,346.20804571260675,1791,12,1426,93.0605,254.526,10^-100.409,10.6521,39.2458,,,-0.3328767796951723,9.471911915085276,49,1,47,31.1009,69.1225,10^0.317755,133.356,372.162,,,"[7159, 7160]"
7159,1,7158,Aedes aegypti,yellow fever mosquito,eukaryota,false,87487.98016014895,29.70485760002682,29.70485760002682,344.4683067894278,1782,12,1426,93.0821,255.62,10^-100.856,3.56942,11.4762,,,-0.33557436808269453,0.1933043247976587,1,,,100.0,25.0,10^-6.1,48.1197,142.819,,,
7160,1,7158,Aedes albopictus,Asian tiger mosquito,eukaryota,false,-3.9342248860637703,-0.19865013950708296,-0.19865013950708296,1.7397389231789282,9,,,89.3778,67.3333,10^-24.0283,6.04264,21.6607,,,-0.31706966403835635,9.278607590287617,48,1,47,29.6655,70.0417,10^0.451458,61.7901,165.615,,,
-200011006,2,-200011006,non-genus-specific reads in family Totiviridae,,viruses,false,22964.553785961853,99,99,2.3196518975719043,12,,,96.6167,74.8333,10^-35.6022,6.77041e-05,0.00112478,,,-100,0.0,0,,,0,0,10^0,0.149228,1.22496,,,[2603435]
2603435,1,-200011006,Aedes aegypti totivirus,"",viruses,false,22964.553785961853,100,100,2.3196518975719043,12,,,96.6167,74.8333,10^-35.6022,,,,,,,,,,,,,,,,,
