tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1980421,2,1980421,Phasivirus,"",viruses,false,2988745.3123416803,99,99,298.5618411528485,1852,6,1832,98.4398,3435.83,10^-304.665,0.0152791,0.253836,,,12.870758093951835,146.3791316235348,908,3,908,97.0019,1211.66,10^0.0188027,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,2988745.3123416803,99,99,298.5618411528485,1852,6,1832,98.4398,3435.83,10^-304.665,0.0152791,0.253836,,,33.1955213361296,146.3791316235348,908,3,908,97.0019,1211.66,10^0.0188027,0.265061,4.40162,,,
1884455,2,1884455,Anphevirus,"",viruses,false,1420620.550428349,100,100,119.29576806323321,740,20,687,99.5682,667.943,10^-273.738,,,,,67.07379439199902,72.8671448170019,452,16,452,85.0392,175.065,10^0.088139,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,1420620.550428349,100,100,118.48971557631947,735,20,687,99.567,672.01,10^-275.349,,,,,100,35.143888429438974,218,11,218,92.3353,141.991,10^0.0285185,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,261084.71914274336,100,100,0.8060524869137379,5,,,99.74,75.0,10^-38.8736,,,,,100,37.723256387562934,234,5,234,78.1873,206.126,10^0.14413,,,,,
7158,2,7158,Aedes,"",eukaryota,false,39168.12964327275,6.5268455011350826,6.5268455011350826,266.80337316844725,1655,20,1092,93.7297,198.544,10^-76.8995,10.6521,39.2458,,,0.2749709727849081,235.68974717357696,1462,15,1456,41.4883,31.9436,10^0.498235,133.356,372.162,,,"[7159, 7160]"
7159,1,7158,Aedes aegypti,yellow fever mosquito,eukaryota,false,39168.12964327275,22.71262135640049,22.71262135640049,264.2240052103233,1639,20,1092,93.7609,199.871,10^-77.426,3.56942,11.4762,,,-0.09537003872098267,34.49904643990798,214,3,211,45.3543,25.0817,10^0.125101,48.1197,142.819,,,
7160,1,7158,Aedes albopictus,Asian tiger mosquito,eukaryota,false,43.873287729596775,0.841714824947432,-0.15988735552757016,2.579367958123961,16,,,90.625,66.1875,10^-24.4127,6.04264,21.6607,,,0.841714824947432,201.19070073366896,1248,12,1245,40.8238,33.1231,10^0.562377,61.7901,165.615,,,
-200011006,2,-200011006,non-genus-specific reads in family Totiviridae,,viruses,false,15959.83924089201,99,99,1.6121049738274758,10,,,95.5,75.5,10^-34.8175,6.77041e-05,0.00112478,,,-100,0.0,0,,,0,0,10^0,0.149228,1.22496,,,[2603435]
2603435,1,-200011006,Aedes aegypti totivirus,"",viruses,false,15959.83924089201,100,100,1.6121049738274758,10,,,95.5,75.5,10^-34.8175,,,,,,,,,,,,,,,,,
5782,2,5782,Dictyostelium,"",eukaryota,false,6320.096339393235,99,99,0.6448419895309903,4,,,100.0,71.75,10^-36.9353,0.000941104,0.00589822,,,-100,0.0,0,,,0,0,10^0,0.0233286,0.23556,,,[44689]
44689,1,5782,Dictyostelium discoideum,"",eukaryota,false,6320.096339393235,99,99,0.6448419895309903,4,,,100.0,71.75,10^-36.9353,0.000594262,0.0051128,,,-100,0.0,0,,,0,0,10^0,0.0231336,0.235557,,,
36242,2,36242,Streptopelia,"",eukaryota,false,3224.209947654951,100,100,0.32242099476549513,2,,,92.6,54.5,10^-19.7237,,,,,,,,,,,,,,,,,[177155]
177155,1,36242,Streptopelia turtur,"",eukaryota,false,3224.209947654951,100,100,0.32242099476549513,2,,,92.6,54.5,10^-19.7237,,,,,,,,,,,,,,,,,
308865,2,308865,Elizabethkingia,"",bacteria,false,2625.1776732835297,3.6847144070419953,3.6847144070419953,14.347734267064535,89,1,13,99.6599,91.3708,10^-46.3643,0.466715,3.76719,,,-100,0.0,0,,,0,0,10^0,0.0666213,0.533678,,,"[238, 1117645]"
238,1,308865,Elizabethkingia meningoseptica,"",bacteria,false,2625.1776732835297,57.39457264170109,57.39457264170109,12.413208298471563,77,1,13,99.629,94.4286,10^-47.8513,0.0224088,0.215888,,,-100,0.0,0,,,0,0,10^0,0.00245253,0.031318,,,
1117645,1,308865,Elizabethkingia anophelis,"",bacteria,false,140.64637469471177,19.73104767202071,19.73104767202071,1.934525968592971,12,,,99.8583,71.75,10^-36.823,0.0109264,0.097491,,,-100,0.0,0,,,0,0,10^0,0.0282271,0.414281,,,
178049,2,178049,Nomia,"",eukaryota,false,1612.1049738274755,100,100,0.16121049738274756,1,,,93.6,47.0,10^-16.0177,,,,,,,,,,,,,,,,,[2448451]
2448451,1,178049,Nomia melanderi,Alkali bee,eukaryota,false,1612.1049738274755,100,100,0.16121049738274756,1,,,93.6,47.0,10^-16.0177,,,,,,,,,,,,,,,,,
286114,2,286114,Synchytrium,"",eukaryota,false,1595.9839240892009,99,99,0.16121049738274756,1,,,76.3,76.0,10^-15.1192,4.17606e-05,0.000693779,,,,,,,,,,,,,,,[1806994]
1806994,1,286114,Synchytrium microbalum,"",eukaryota,false,1595.9839240892009,100,100,0.16121049738274756,1,,,76.3,76.0,10^-15.1192,,,,,,,,,,,,,,,,,
-200,2,-200,all taxa with neither family nor genus classification,,,false,542.6694603822754,-0.5082987440020105,-0.5082987440020105,17.088312722571242,106,2,13,99.3865,92.0283,10^-46.6931,463.276,877.806,,,-0.6227481360041216,0.16121049738274756,1,,,100.0,24.0,10^-6.3,621.657,997.989,,,"[2607735, 2507131, 1670677, 77133]"
2607735,1,-200,Guadeloupe mosquito virus,"",viruses,false,542.6694603822754,100,100,10.478682329878593,65,2,13,99.3903,103.523,10^-52.3668,,,,,100,0.16121049738274756,1,,,100.0,24.0,10^-6.3,,,,,
2507131,1,-200,Renna virus,"",viruses,false,188.46911468105696,100,100,3.707841439803194,23,,,99.3174,75.2174,10^-38.5771,,,,,,,,,,,,,,,,,
1670677,1,-200,Humaita-Tubiacanga virus,"",viruses,false,16.388618667917996,100,100,0.32242099476549513,2,,,98.7,76.0,10^-38.4559,,,,,-100,0.0,0,,,0,0,10^0,0.39786,1.6869,,,
77133,1,-200,uncultured bacterium,"",bacteria,false,-0.29640430726129524,-0.22607480934431182,-0.22607480934431182,2.579367958123961,16,,,99.5563,71.5,10^-36.34,72.7869,310.55,,,-100,0.0,0,,,0,0,10^0,22.8879,92.29,,,
267986,2,267986,Owenweeksia,"",bacteria,false,44.94303243203452,16.42466318255516,16.42466318255516,0.16121049738274756,1,,,74.7,75.0,10^-13.0706,0.00191623,0.00969848,,,-100,0.0,0,,,0,0,10^0,0.000271289,0.00450699,,,[253245]
253245,1,267986,Owenweeksia hongkongensis,"",bacteria,false,44.94303243203452,16.973546007584567,16.973546007584567,0.16121049738274756,1,,,74.7,75.0,10^-13.0706,0.00180989,0.00939112,,,-100,0.0,0,,,0,0,10^0,0.000271289,0.00450699,,,
37343,2,37343,Athalia,"",eukaryota,false,35.35155088429061,10.47110654954424,10.47110654954424,0.32242099476549513,2,,,97.4,39.0,10^-13.3565,0.00892863,0.0299388,,,-100,0.0,0,,,0,0,10^0,0.0366778,0.106116,,,[37344]
37344,1,37343,Athalia rosae,coleseed sawfly,eukaryota,false,35.35155088429061,10.47110654954424,10.47110654954424,0.32242099476549513,2,,,97.4,39.0,10^-13.3565,0.00892863,0.0299388,,,-100,0.0,0,,,0,0,10^0,0.0366778,0.106116,,,
7502,2,7502,Zootermopsis,"",eukaryota,false,3.6389199929139626,3.3523269071669706,3.3523269071669706,0.32242099476549513,2,,,90.2,41.0,10^-10.585,0.00841088,0.0936693,,,-100,0.0,0,,,0,0,10^0,0.0655337,0.427817,,,[136037]
136037,1,7502,Zootermopsis nevadensis,"",eukaryota,false,3.6389199929139626,3.366687686720963,3.366687686720963,0.32242099476549513,2,,,90.2,41.0,10^-10.585,0.00773333,0.093471,,,-100,0.0,0,,,0,0,10^0,0.0655337,0.427817,,,
547,2,547,Enterobacter,"",bacteria,false,3.5622872913942256,0.28341871875842345,0.28341871875842345,5.158735916247922,32,1,11,99.7717,161.933,10^-83.9763,2.07429,10.883,,,-100,0.0,0,,,0,0,10^0,1.51374,7.3632,,,"[61645, 1812935, 158836, 550]"
