tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1980421,2,1980421,Phasivirus,"",viruses,false,2387437.8577080355,99,99,240.09234431031237,1342,7,1319,98.3262,3116.54,10^-301.436,0.0152791,0.253836,,,10.528720475998936,119.86726578830798,670,5,670,92.8298,1122.25,10^0.0442178,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,2387437.8577080355,99,99,240.09234431031237,1342,7,1319,98.3262,3116.54,10^-301.436,0.0152791,0.253836,,,27.172314917759362,119.86726578830798,670,5,670,92.8298,1122.25,10^0.0442178,0.265061,4.40162,,,
1884455,2,1884455,Anphevirus,"",viruses,false,812103.4473081985,100,100,85.15943061975312,476,17,343,99.5624,316.172,10^-155.739,,,,,33.18025258006941,36.13908610334061,202,15,201,71.8923,53.5255,10^0.281439,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,812103.4473081985,100,100,78.36098867952073,438,17,343,99.5593,336.184,10^-165.449,,,,,100,8.5875056087146,48,2,48,38.6868,26.2174,10^0.875217,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,159401.25938150438,100,100,6.798441940232392,38,,,99.6,74.9167,10^-38.6685,,,,,100,27.55158049462601,154,13,153,82.0753,61.9,10^0.0993467,,,,,
7158,2,7158,Aedes,"",eukaryota,false,227640.1675551402,11.818018358180534,11.818018358180534,474.4596848814817,2652,21,2149,92.5531,268.835,10^-109.221,10.6521,39.2458,,,-0.24295460567287097,42.937528043573,240,8,237,49.5559,43.7866,10^0.296121,133.356,372.162,,,"[7159, 7160]"
7159,1,7158,Aedes aegypti,yellow fever mosquito,eukaryota,false,227640.1675551402,40.813647003852026,40.813647003852026,471.9549957456066,2638,21,2149,92.571,270.098,10^-109.755,3.56942,11.4762,,,-0.21165995641460814,17.890636684822084,100,5,98,63.1499,30.3232,10^0.138717,48.1197,142.819,,,
7160,1,7158,Aedes albopictus,Asian tiger mosquito,eukaryota,false,-6.184862363037299,-0.16333501983430396,-0.16333501983430396,2.504689135875092,14,,,89.7143,67.7143,10^-24.3015,6.04264,21.6607,,,-0.22185918329408014,25.04689135875092,140,3,139,39.9431,53.3071,10^0.407429,61.7901,165.615,,,
3701,2,3701,Arabidopsis,"",eukaryota,false,36630.924370694935,42.71080554074227,-0.10518754186703275,0.3578127336964417,2,,,99.35,75.5,10^-38.7993,0.937374,5.50979,,,42.71080554074227,11.271101111437913,63,2,62,60.6071,17.6349,10^0.402159,0.039526,0.262968,,,[3702]
3702,1,3701,Arabidopsis thaliana,thale cress,eukaryota,false,36630.924370694935,76.09284069901607,-0.061936645822944975,0.3578127336964417,2,,,99.35,75.5,10^-38.7993,0.647125,4.6711,,,76.09284069901607,11.271101111437913,63,2,62,60.6071,17.6349,10^0.402159,0.0198615,0.147862,,,
