tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1884455,2,1884455,Anphevirus,"",viruses,false,2230112.2560286936,100,100,144.88681563829752,856,17,765,99.5808,876.216,10^-257.903,,,,,85.73885482459787,93.093164253579,550,18,550,69.0347,96.3358,10^0.407556,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,2230112.2560286936,100,100,143.1942126518688,846,17,765,99.5871,885.915,10^-260.573,,,,,100,93.093164253579,550,18,550,69.0347,96.3358,10^0.407556,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,16926.029864287095,100,100,1.6926029864287093,10,,,99.06,73.1,10^-36.8928,,,,,,,,,,,,,,,,,
1980421,2,1980421,Phasivirus,"",viruses,false,1050339.8665741128,99,99,106.63398814500869,630,18,553,98.4894,602.808,10^-247.046,0.0152791,0.253836,,,5.606669892725095,64.14965318564808,379,8,379,72.5058,198.272,10^0.128,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,1050339.8665741128,99,99,106.63398814500869,630,18,553,98.4894,602.808,10^-247.046,0.0152791,0.253836,,,14.51388174936684,64.14965318564808,379,8,379,72.5058,198.272,10^0.128,0.265061,4.40162,,,
-200011006,2,-200011006,non-genus-specific reads in family Totiviridae,,viruses,false,210319.9766535713,99,99,9.647837022643643,57,,,95.6093,95.7018,10^-42.7504,6.77041e-05,0.00112478,,,30.553290147202638,37.57578629871735,222,,,44.5769,25.6532,10^0.793874,0.149228,1.22496,,,[2603435]
2603435,1,-200011006,Aedes aegypti totivirus,"",viruses,false,210319.9766535713,100,100,9.647837022643643,57,1,7,95.6093,95.7018,10^-42.7504,,,,,100,37.57578629871735,222,3,219,44.5769,25.6532,10^0.793874,,,,,
308865,2,308865,Elizabethkingia,"",bacteria,false,25724.121413511126,8.7722743294839,8.7722743294839,33.51353913128845,198,,,99.3361,73.933,10^-37.7904,0.466715,3.76719,,,-100,0.0,0,,,0,0,10^0,0.0666213,0.533678,,,"[238, 1117645]"
238,1,308865,Elizabethkingia meningoseptica,"",bacteria,false,25724.121413511126,99,99,29.62055226250241,175,,,99.3749,74.3918,10^-38.1299,0.0224088,0.215888,,,-100,0.0,0,,,0,0,10^0,0.00245253,0.031318,,,
1117645,1,308865,Elizabethkingia anophelis,"",bacteria,false,1359.8559761523743,39.81968047087456,39.81968047087456,3.892986868786031,23,,,99.0478,70.5217,10^-35.2668,0.0109264,0.097491,,,-100,0.0,0,,,0,0,10^0,0.0282271,0.414281,,,
-200,2,-200,all taxa with neither family nor genus classification,,,false,10987.955525229845,-0.3457418587719039,-0.3457418587719039,159.78172191887015,944,4,904,98.8478,2408.75,10^-294.088,463.276,877.806,,,-0.49943987617898594,123.22149741201004,728,6,947,89.6022,552.422,10^0.033165,621.657,997.989,,,"[2607735, 1670677, 1796214, 175245, 77133]"
2607735,1,-200,Guadeloupe mosquito virus,"",viruses,false,10987.955525229845,100,100,139.8090066790114,826,2,825,98.8606,2706.74,10^-307.322,,,,,100,123.22149741201004,728,3,728,89.6022,552.422,10^0.033165,,,,,
1670677,1,-200,Humaita-Tubiacanga virus,"",viruses,false,608.611850798367,100,100,17.603071058858575,104,1,72,98.6129,339.333,10^-222.984,,,,,-100,0.0,0,,,0,0,10^0,0.39786,1.6869,,,
1796214,1,-200,Ascomycota sp. L304,"",eukaryota,false,11.70407405381475,100,100,0.33852059728574185,2,,,100.0,71.5,10^-36.767,,,,,,,,,,,,,,,,,
175245,1,-200,uncultured fungus,"",eukaryota,false,-0.027356778469578666,-0.06019313509895784,-0.11686861491047287,0.6770411945714837,4,,,100.0,75.5,10^-39.4833,2.19063,12.9512,,,-100,0.0,0,,,0,0,10^0,0.000125912,0.0020918,,,
77133,1,-200,uncultured bacterium,"",bacteria,false,-0.1076870052732395,-0.23002034329691523,-0.23002034329691523,1.3540823891429674,8,,,99.675,75.5,10^-39.1417,72.7869,310.55,,,-100,0.0,0,,,0,0,10^0,22.8879,92.29,,,
7158,2,7158,Aedes,"",eukaryota,false,7223.331566436048,3.6661898256868546,3.6661898256868546,154.53465266094116,913,9,480,94.9585,144.93,10^-65.4526,10.6521,39.2458,,,-0.30693511495895764,19.126413746644413,113,3,111,38.2549,45.6667,10^0.502432,133.356,372.162,,,"[7159, 7160]"
7159,1,7158,Aedes aegypti,yellow fever mosquito,eukaryota,false,7223.331566436048,12.948152566175297,12.948152566175297,152.16500847994095,899,9,480,95.0234,146.233,10^-66.1325,3.56942,11.4762,,,-100,0.0,0,,,0,0,10^0,48.1197,142.819,,,
7160,1,7158,Aedes albopictus,Asian tiger mosquito,eukaryota,false,-2.9854498814223103,-0.16956958080762888,-0.16956958080762888,2.369644181000193,14,,,90.9214,63.8571,10^-23.1501,6.04264,21.6607,,,-0.2576076216125085,19.126413746644413,113,3,111,38.2549,45.6667,10^0.502432,61.7901,165.615,,,
433923,2,433923,Pseudacidovorax,"",bacteria,false,3385.2059728574186,100,100,0.33852059728574185,2,,,100.0,76.0,10^-39.8239,,,,,-100,0.0,0,,,0,0,10^0,0.346121,3.19112,,,[433924]
433924,1,433923,Pseudacidovorax intermedius,"",bacteria,false,3385.2059728574186,100,100,0.33852059728574185,2,,,100.0,76.0,10^-39.8239,,,,,-100,0.0,0,,,0,0,10^0,0.230136,2.05721,,,
1260114,2,1260114,Vermamoeba,"",eukaryota,false,3317.840373997556,99,99,0.33852059728574185,2,,,100.0,76.0,10^-39.8239,0.000272085,0.00227215,,,,,,,,,,,,,,,[5778]
5778,1,1260114,Vermamoeba vermiformis,"",eukaryota,false,3317.840373997556,99,99,0.33852059728574185,2,,,100.0,76.0,10^-39.8239,0.000272085,0.00227215,,,,,,,,,,,,,,,
375763,2,375763,Sphaeramia,"",eukaryota,false,1692.6029864287093,100,100,0.16926029864287093,1,,,92.1,38.0,10^-9.92082,,,,,,,,,,,,,,,,,[375764]
375764,1,375763,Sphaeramia orbicularis,orbiculate cardinalfish,eukaryota,false,1692.6029864287093,100,100,0.16926029864287093,1,,,92.1,38.0,10^-9.92082,,,,,,,,,,,,,,,,,
43338,2,43338,Lethocerus,"",eukaryota,false,1692.6029864287093,100,100,0.16926029864287093,1,,,95.9,49.0,10^-18.7447,,,,,,,,,,,,,,,,,[280096]
280096,1,43338,Lethocerus sp. MBH-2004,"",eukaryota,false,1692.6029864287093,100,100,0.16926029864287093,1,,,95.9,49.0,10^-18.7447,,,,,,,,,,,,,,,,,
2251,2,2251,Haloferax,"",archaea,false,1692.6029864287093,100,100,0.16926029864287093,1,,,95.9,49.0,10^-18.7447,,,,,-100,0.0,0,,,0,0,10^0,0.00211114,0.0257112,,,[35746]
35746,1,2251,Haloferax gibbonsii,"",archaea,false,1692.6029864287093,100,100,0.16926029864287093,1,,,95.9,49.0,10^-18.7447,,,,,,,,,,,,,,,,,
5782,2,5782,Dictyostelium,"",eukaryota,false,1280.5702908518563,57.23413051492515,57.23413051492515,0.33852059728574185,2,,,100.0,75.0,10^-39.1462,0.000941104,0.00589822,,,-100,0.0,0,,,0,0,10^0,0.0233286,0.23556,,,[44689]
44689,1,5782,Dictyostelium discoideum,"",eukaryota,false,1280.5702908518563,66.09418230436196,66.09418230436196,0.33852059728574185,2,,,100.0,75.0,10^-39.1462,0.000594262,0.0051128,,,-100,0.0,0,,,0,0,10^0,0.0231336,0.235557,,,
11051,2,11051,Flavivirus,arboviruses group B,viruses,false,62.239983451615615,-0.07354351132623044,-0.07354351132623044,8.463014932143546,50,,,99.864,73.14,10^-37.745,15.2043,91.6639,,,-100,0.0,0,,,0,0,10^0,13.3304,84.6614,,,[64320]
64320,1,11051,Zika virus,"",viruses,false,62.239983451615615,100,100,8.463014932143546,50,,,99.864,73.14,10^-37.745,,,,,,,,,,,,,,,,,
3497,2,3497,Morus,mulberries,eukaryota,false,20.91429260591982,0.8694081454620621,0.8694081454620621,0.33852059728574185,2,,,94.4,36.0,10^-9.95861,0.0445198,0.338162,,,-100,0.0,0,,,0,0,10^0,1.19216,6.50083,,,[3498]
3498,1,3497,Morus alba,white mulberry,eukaryota,false,20.91429260591982,71.06150098677819,71.06150098677819,0.33852059728574185,2,,,94.4,36.0,10^-9.95861,0.000363075,0.00475866,,,-100,0.0,0,,,0,0,10^0,0.00025653,0.00265832,,,
1778601,2,1778601,Apibacter,"",bacteria,false,13.463017828828564,0.7954031711378889,0.7954031711378889,0.16926029864287093,1,,,68.4,76.0,10^-6.88606,0.0122326,0.197419,,,-100,0.0,0,,,0,0,10^0,0.0129451,0.210576,,,[2656761]
2656761,1,1778601,Apibacter sp. B2966,"",bacteria,false,13.463017828828564,100,100,0.16926029864287093,1,,,68.4,76.0,10^-6.88606,,,,,,,,,,,,,,,,,
34717,2,34717,Trachymyrmex,"",eukaryota,false,10.446880190531113,4.028633143587724,4.028633143587724,0.16926029864287093,1,,,92.9,42.0,10^-12.6383,0.0110031,0.0392831,,,-100,0.0,0,,,0,0,10^0,0.117136,0.575276,,,[471704]
471704,1,34717,Trachymyrmex cornetzi,"",eukaryota,false,10.446880190531113,15.32053001070815,15.32053001070815,0.16926029864287093,1,,,92.9,42.0,10^-12.6383,0.00204897,0.0109142,,,-100,0.0,0,,,0,0,10^0,0.0748394,0.484487,,,
407,2,407,Methylobacterium,"",bacteria,false,6.6776669861719355,-0.16580050350721964,-0.1972602860716148,0.33852059728574185,2,,,100.0,76.0,10^-39.8239,21.8681,109.143,,,-100,0.0,0,,,0,0,10^0,14.5415,87.7048,,,[2051553]
2051553,1,407,Methylobacterium currus,"",bacteria,false,6.6776669861719355,100,100,0.33852059728574185,2,,,100.0,76.0,10^-39.8239,,,,,,,,,,,,,,,,,
13687,2,13687,Sphingomonas,"",bacteria,false,3.940337864273323,-0.11639876261199325,-0.11639876261199325,0.33852059728574185,2,,,98.05,76.0,10^-37.7684,23.3097,197.349,,,-100,0.0,0,,,0,0,10^0,9.2601,40.6353,,,[13689]
13689,1,13687,Sphingomonas paucimobilis,"",bacteria,false,3.940337864273323,100,100,0.33852059728574185,2,,,98.05,76.0,10^-37.7684,,,,,-100,0.0,0,,,0,0,10^0,0.0301901,0.200087,,,
