tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1980421,2,1980421,Phasivirus,"",viruses,false,2268804.99508025,99,99,227.98553620393912,1390,7,1379,98.1123,2410.95,10^-305.499,0.0152791,0.253836,,,10.531385112303905,119.89742947128022,731,4,731,84.5282,955.306,10^0.138455,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,2268804.99508025,99,99,227.98553620393912,1390,7,1379,98.1123,2410.95,10^-305.499,0.0152791,0.253836,,,27.179167777154824,119.89742947128022,731,4,731,84.5282,955.306,10^0.138455,0.265061,4.40162,,,
1884455,2,1884455,Anphevirus,"",viruses,false,524983.9812088471,100,100,55.76624626571173,340,6,125,99.5074,171.865,10^-119.575,,,,,11.636318639055535,12.79343296683975,78,5,76,80.9005,58.8194,10^0.100139,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,524983.9812088471,100,100,51.00971349598926,311,6,125,99.5088,181.438,10^-127.557,,,,,100,12.79343296683975,78,5,76,80.9005,58.8194,10^0.100139,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,47565.327697224704,100,100,4.756532769722471,29,,,99.4931,73.8276,10^-37.8285,,,,,,,,,,,,,,,,,
7158,2,7158,Aedes,"",eukaryota,false,13932.227005291114,4.580699824191852,4.580699824191852,190.42532916026857,1161,9,783,95.3012,134.719,10^-52.4803,10.6521,39.2458,,,-0.09389721996914185,98.41102282184423,600,10,597,43.05,29.3591,10^0.507383,133.356,372.162,,,"[7159, 7160]"
7159,1,7158,Aedes aegypti,yellow fever mosquito,eukaryota,false,13932.227005291114,16.12482416437509,16.12482416437509,188.62112707520143,1150,9,783,95.3743,135.425,10^-52.7965,3.56942,11.4762,,,0.022532367813307308,51.33775023872874,313,4,311,38.8525,32.4757,10^0.710324,48.1197,142.819,,,
7160,1,7158,Aedes albopictus,Asian tiger mosquito,eukaryota,false,-2.009923200492013,-0.08886168171291557,-0.19567409709440856,1.8042020850671443,11,,,88.0455,64.5455,10^-21.0651,6.04264,21.6607,,,-0.08886168171291557,47.07327258311549,287,6,286,47.5693,26.0035,10^0.288885,61.7901,165.615,,,
-200,2,-200,all taxa with neither family nor genus classification,,,false,12786.941318360081,-0.27888113015348015,-0.27888113015348015,218.47247066449418,1332,4,1272,98.8595,2417.77,10^-294.117,463.276,877.806,,,-0.45905384101865737,163.52631625563117,997,3,996,92.1022,570.474,10^-0.0060873,621.657,997.989,,,"[2607735, 1670677, -100, 342097, 77133]"
2607735,1,-200,Guadeloupe mosquito virus,"",viruses,false,12786.941318360081,100,100,189.60523730341987,1156,2,1156,98.901,2735.16,10^-307.653,,,,,100,163.3622978842614,996,3,996,92.094,571.038,10^0.000324615,,,,,
1670677,1,-200,Humaita-Tubiacanga virus,"",viruses,false,741.0143861311278,100,100,26.570976161897942,162,2,116,98.4906,337.019,10^-219.277,,,,,-100,0.0,0,,,0,0,10^0,0.39786,1.6869,,,
-100,1,-200,all taxa with neither family nor genus classification,,,false,7.52932633749039,100,,,,,,,,,,,,,100,0.16401837136974037,1,,,100.0,25.0,10^-6.2,,,,,
342097,1,-200,uncultured soil eukaryote,"",eukaryota,false,1.917840029181999,20.96383623195306,20.96383623195306,0.32803674273948075,2,,,98.7,76.0,10^-38.4559,0.00145162,0.0155785,,,,,,,,,,,,,,,
77133,1,-200,uncultured bacterium,"",bacteria,false,-0.12517256802111068,-0.22804276137035298,-0.22804276137035298,1.9682204564368846,12,,,99.7833,76.0,10^-39.5959,72.7869,310.55,,,-100,0.0,0,,,0,0,10^0,22.8879,92.29,,,
308865,2,308865,Elizabethkingia,"",bacteria,false,10350.765886576808,5.971521742137682,5.971521742137682,22.962571991763653,140,1,7,99.2168,80.0956,10^-40.0014,0.466715,3.76719,,,0.489837397718251,0.32803674273948075,2,,,100.0,25.0,10^-6.55,0.0666213,0.533678,,,"[238, 1117645]"
238,1,308865,Elizabethkingia meningoseptica,"",bacteria,false,10350.765886576808,89.54531526360596,89.54531526360596,19.354167821629364,118,1,7,99.0657,82.4211,10^-41.0779,0.0224088,0.215888,,,10.396072952917836,0.32803674273948075,2,,,100.0,25.0,10^-6.55,0.00245253,0.031318,,,
1117645,1,308865,Elizabethkingia anophelis,"",bacteria,false,795.1220326121467,36.90061410934639,36.90061410934639,3.6084041701342886,22,,,100.0,68.0455,10^-34.4236,0.0109264,0.097491,,,-100,0.0,0,,,0,0,10^0,0.0282271,0.414281,,,
5782,2,5782,Dictyostelium,"",eukaryota,false,9645.264346768952,99,99,0.9841102282184423,6,,,100.0,75.5,10^-39.4833,0.000941104,0.00589822,,,-100,0.0,0,,,0,0,10^0,0.0233286,0.23556,,,[44689]
44689,1,5782,Dictyostelium discoideum,"",eukaryota,false,9645.264346768952,99,99,0.9841102282184423,6,,,100.0,75.5,10^-39.4833,0.000594262,0.0051128,,,-100,0.0,0,,,0,0,10^0,0.0231336,0.235557,,,
91373,2,91373,Diplonema,"",eukaryota,false,1640.1837136974038,100,100,0.16401837136974037,1,,,85.3,75.0,10^-24.0458,,,,,,,,,,,,,,,,,[91374]
91374,1,91373,Diplonema papillatum,"",eukaryota,false,1640.1837136974038,100,100,0.16401837136974037,1,,,85.3,75.0,10^-24.0458,,,,,,,,,,,,,,,,,
217164,2,217164,Caligus,"",eukaryota,false,561.4646410840586,56.81776108619986,56.81776108619986,0.16401837136974037,1,,,68.4,76.0,10^-6.88606,0.000221857,0.00288284,,,-100,0.0,0,,,0,0,10^0,0.0306574,0.29909,,,[217165]
217165,1,217164,Caligus rogercresseyi,"",eukaryota,false,561.4646410840586,60.248439089493274,60.248439089493274,0.16401837136974037,1,,,68.4,76.0,10^-6.88606,0.000163704,0.00271965,,,-100,0.0,0,,,0,0,10^0,0.0272733,0.297322,,,
33969,2,33969,Melissococcus,"",bacteria,false,472.3169826013591,37.35037044060177,37.35037044060177,0.32803674273948075,2,,,100.0,75.5,10^-39.4833,0.00173681,0.00873619,,,,,,,,,,,,,,,[33970]
33970,1,33969,Melissococcus plutonius,"",bacteria,false,472.3169826013591,38.54926987709701,38.54926987709701,0.32803674273948075,2,,,100.0,75.5,10^-39.4833,0.00170291,0.00846537,,,,,,,,,,,,,,,
604375,2,604375,Harpegnathos,"",eukaryota,false,67.77027392292912,14.373362378627352,14.373362378627352,0.32803674273948075,2,,,93.6,47.0,10^-16.0177,0.00601162,0.0224043,,,-100,0.0,0,,,0,0,10^0,0.0601143,0.446563,,,[610380]
610380,1,604375,Harpegnathos saltator,Jerdon's jumping ant,eukaryota,false,67.77027392292912,14.373362378627352,14.373362378627352,0.32803674273948075,2,,,93.6,47.0,10^-16.0177,0.00601162,0.0224043,,,-100,0.0,0,,,0,0,10^0,0.0601143,0.446563,,,
1716,2,1716,Corynebacterium,"",bacteria,false,9.9288289527791,-0.20178286269320644,-0.20178286269320644,1.8042020850671443,11,,,94.6273,75.8182,10^-34.0858,35.6898,167.931,,,-100,0.0,0,,,0,0,10^0,21.5418,89.2356,,,"[43768, 43990, 43769, 1230998, 225326, 401472]"
43768,1,1716,Corynebacterium matruchotii,"",bacteria,false,9.9288289527791,100,100,0.49205511410922115,3,,,88.6333,76.0,10^-27.9281,,,,,-100,0.0,0,,,0,0,10^0,0.315945,2.92175,,,
43990,1,1716,Corynebacterium segmentosum,"",bacteria,false,6.619219301852733,100,100,0.32803674273948075,2,,,100.0,75.5,10^-39.4833,,,,,,,,,,,,,,,,,
43769,1,1716,Corynebacterium propinquum,"",bacteria,false,0.0419173203709566,0.6332668319241797,0.6332668319241797,0.32803674273948075,2,,,99.35,76.0,10^-39.1399,0.0395913,0.455488,,,-100,0.0,0,,,0,0,10^0,0.105656,0.822186,,,
1230998,1,1716,Corynebacterium frankenforstense,"",bacteria,false,0.03119116176629351,0.9424423136294349,0.9424423136294349,0.16401837136974037,1,,,92.1,76.0,10^-31.585,0.0168004,0.156209,,,-100,0.0,0,,,0,0,10^0,0.000293792,0.0040908,,,
225326,1,1716,Corynebacterium halotolerans,"",bacteria,false,-0.0017442190710511682,-0.05270165533155723,-0.05270165533155723,0.16401837136974037,1,,,90.8,76.0,10^-30.2147,0.360858,3.73498,,,-100,0.0,0,,,0,0,10^0,0.0119636,0.16533,,,
401472,1,1716,Corynebacterium ureicelerivorans,"",bacteria,false,-0.009940564362264787,-0.11704042004396746,-0.1501772929548112,0.32803674273948075,2,,,96.7,75.5,10^-36.0568,1.94444,10.7633,,,-100,0.0,0,,,0,0,10^0,0.052228,0.446239,,,
1301,2,1301,Streptococcus,"",bacteria,false,6.2441174495053176,-0.1903481115365254,-0.1903481115365254,1.9682204564368846,12,,,99.6667,75.5833,10^-39.1979,27.5255,134.266,,,-100,0.0,0,,,0,0,10^0,56.079,282.118,,,"[2598453, 1311, 1305, 1308]"
