tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1980421,2,1980421,Phasivirus,"",viruses,false,2382415.1638749246,99,99,231.09479321959967,1636,10,1574,98.5667,3032.02,10^-292.736,0.0152791,0.253836,,,15.887190830790882,180.5251502045528,1278,7,1278,91.7198,1093.51,10^0.0971236,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,2382415.1638749246,99,99,231.09479321959967,1636,10,1574,98.5667,3032.02,10^-292.736,0.0152791,0.253836,,,40.95312389632744,180.5251502045528,1278,7,1278,91.7198,1093.51,10^0.0971236,0.265061,4.40162,,,
1884455,2,1884455,Anphevirus,"",viruses,false,111592.22899968442,100,100,13.560574663252792,96,1,10,99.469,102.302,10^-52.8083,,,,,2.437317831280971,2.8251197215109984,20,2,19,51.1904,18.4,10^0.0935,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,111592.22899968442,100,100,11.159222899968443,79,1,10,99.4711,108.139,10^-55.8443,,,,,,,,,,,,,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,24702.089100117715,100,100,2.4013517632843486,17,,,99.4588,75.1765,10^-38.6998,,,,,100,2.8251197215109984,20,2,19,51.1904,18.4,10^0.0935,,,,,
-200011006,2,-200011006,non-genus-specific reads in family Totiviridae,,viruses,false,87049.26659759405,99,99,3.9551676101153976,28,,,94.6679,72.8571,10^-32.2964,6.77041e-05,0.00112478,,,19.712318447128546,24.296029604994587,172,,,49.206,21.441,10^0.365155,0.149228,1.22496,,,[2603435]
2603435,1,-200011006,Aedes aegypti totivirus,"",viruses,false,87049.26659759405,100,100,3.9551676101153976,28,,,94.6679,72.8571,10^-32.2964,,,,,100,24.296029604994587,172,5,170,49.206,21.441,10^0.365155,,,,,
308865,2,308865,Elizabethkingia,"",bacteria,false,62804.728150484545,12.699872381758837,12.699872381758837,48.309547237838075,342,3,248,98.8266,279.252,10^-154.899,0.466715,3.76719,,,10.727206534834764,5.791495429097546,41,3,40,36.4948,34.878,10^0.248293,0.0666213,0.533678,,,"[238, 1117645, 172045]"
238,1,308865,Elizabethkingia meningoseptica,"",bacteria,false,62804.728150484545,99,99,45.060659558100426,319,3,248,98.9342,295.528,10^-164.425,0.0224088,0.215888,,,99,5.791495429097546,41,3,40,36.4948,34.878,10^0.248293,0.00245253,0.031318,,,
1117645,1,308865,Elizabethkingia anophelis,"",bacteria,false,934.5102540694164,27.417272727076845,27.417272727076845,2.683863735435448,19,,,98.3,63.1579,10^-29.4437,0.0109264,0.097491,,,-100,0.0,0,,,0,0,10^0,0.0282271,0.414281,,,
172045,1,308865,Elizabethkingia miricola,"",bacteria,false,17.934330545262654,2.499303288091378,2.499303288091378,0.5650239443021997,4,,,93.075,56.5,10^-19.7216,0.0206332,0.217817,,,-100,0.0,0,,,0,0,10^0,0.0271814,0.328579,,,
7158,2,7158,Aedes,"",eukaryota,false,28914.868944142254,5.876122393148802,5.876122393148802,241.26522421703925,1708,14,1217,93.1147,307.239,10^-167.668,10.6521,39.2458,,,-0.05012908170810953,114.69986069334654,812,6,808,25.8126,80.0705,10^0.37483,133.356,372.162,,,"[7159, 7160]"
7159,1,7158,Aedes aegypti,yellow fever mosquito,eukaryota,false,28914.868944142254,20.55205350186099,20.55205350186099,239.4288963980571,1695,14,1217,93.1375,309.172,10^-168.818,3.56942,11.4762,,,-0.044167289517761825,41.81177187836278,296,4,293,29.1537,87.8768,10^-0.0225352,48.1197,142.819,,,
7160,1,7158,Aedes albopictus,Asian tiger mosquito,eukaryota,false,-1.8505702367325123,0.06701077085399122,-0.19419096248126105,1.8363278189821488,13,,,90.2692,65.7692,10^-24.0036,6.04264,21.6607,,,0.06701077085399122,72.88808881498376,516,2,515,23.8439,75.471,10^0.608963,61.7901,165.615,,,
