tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1980421,2,1980421,Phasivirus,"",viruses,false,2644321.6997623714,99,99,266.172117355969,1755,6,1738,98.4541,2972.42,10^-303.212,0.0152791,0.253836,,,10.658115663212389,121.33201930756424,800,1,800,98.545,1237.0,10^0.0,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,2644321.6997623714,99,99,266.172117355969,1755,6,1738,98.4541,2972.42,10^-303.212,0.0152791,0.253836,,,27.50509092278848,121.33201930756424,800,1,800,98.545,1237.0,10^0.0,0.265061,4.40162,,,
1884455,2,1884455,Anphevirus,"",viruses,false,1472530.8858238398,100,100,148.32839360349726,978,17,903,99.4817,1314.73,10^-275.428,,,,,99,129.52193061082482,854,18,854,82.0379,316.039,10^0.229953,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,1472530.8858238398,100,100,145.901753217346,962,17,903,99.4938,1335.66,10^-279.437,,,,,100,1.3649852172100976,9,1,9,40.0,20.0,10^0.12,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,1293020.1632582988,100,100,2.4266403861512846,16,,,98.7625,75.0,10^-37.8583,,,,,100,128.15694539361473,845,17,845,82.4915,319.234,10^0.231139,,,,,
7158,2,7158,Aedes,"",eukaryota,false,45850.41133030683,6.889480905501879,6.889480905501879,281.03528972114566,1853,14,1300,93.2466,265.464,10^-129.299,10.6521,39.2458,,,-0.3412118082618668,6.369931013647122,42,1,33,49.5351,38.9,10^-1.61235,133.356,372.162,,,"[7159, 7160]"
7159,1,7158,Aedes aegypti,yellow fever mosquito,eukaryota,false,45850.41133030683,23.926407195987434,23.926407195987434,278.153654262591,1834,14,1300,93.272,267.63,10^-130.433,3.56942,11.4762,,,-0.2965741888886682,5.763270917109301,38,1,33,43.9279,40.5,10^-0.955389,48.1197,142.819,,,
7160,1,7158,Aedes albopictus,Asian tiger mosquito,eukaryota,false,-2.973670194019133,-0.1459327049192939,-0.1459327049192939,2.8816354585546504,19,,,90.9316,67.4211,10^-25.6203,6.04264,21.6607,,,-0.3694317537871701,0.6066600965378212,4,,,100.0,24.5,10^-7.525,61.7901,165.615,,,
308865,2,308865,Elizabethkingia,"",bacteria,false,25952.48353937712,8.773450591479225,8.773450591479225,33.51797033371462,221,2,31,99.5463,91.7116,10^-46.383,0.466715,3.76719,,,0.44354226381621614,0.3033300482689106,2,,,100.0,25.0,10^-6.55,0.0666213,0.533678,,,"[238, 1117645]"
238,1,308865,Elizabethkingia meningoseptica,"",bacteria,false,25952.48353937712,99,99,29.878009754487692,197,2,31,99.4961,94.2199,10^-47.5775,0.0224088,0.215888,,,9.607175370997847,0.3033300482689106,2,,,100.0,25.0,10^-6.55,0.00245253,0.031318,,,
1117645,1,308865,Elizabethkingia anophelis,"",bacteria,false,1188.7585356300947,37.2242994658679,37.2242994658679,3.639960579226927,24,,,99.9458,71.75,10^-36.8767,0.0109264,0.097491,,,-100,0.0,0,,,0,0,10^0,0.0282271,0.414281,,,
-200011006,2,-200011006,non-genus-specific reads in family Totiviridae,,viruses,false,13513.353650379966,99,99,1.3649852172100976,9,,,94.9556,68.5556,10^-30.041,6.77041e-05,0.00112478,,,-100,0.0,0,,,0,0,10^0,0.149228,1.22496,,,[2603435]
2603435,1,-200011006,Aedes aegypti totivirus,"",viruses,false,13513.353650379966,100,100,1.3649852172100976,9,,,94.9556,68.5556,10^-30.041,,,,,,,,,,,,,,,,,
-200,2,-200,all taxa with neither family nor genus classification,,,false,3041.766560457731,-0.46971261519153773,-0.46971261519153773,50.959448109176975,336,5,238,99.097,652.337,10^-219.703,463.276,877.806,,,-0.5861327771743594,36.70293584053818,242,6,242,82.4914,199.185,10^0.0907303,621.657,997.989,,,"[2607735, 2507131, 1670677, 175247, 152704, 77133]"
2607735,1,-200,Guadeloupe mosquito virus,"",viruses,false,3041.766560457731,100,100,18.95812801680691,125,3,93,99.2571,416.902,10^-214.617,,,,,100,36.70293584053818,242,6,242,82.4914,199.185,10^0.0907303,,,,,
2507131,1,-200,Renna virus,"",viruses,false,933.2305740626031,100,100,19.868118161613644,131,1,103,99.2368,1111.67,10^-249.308,,,,,,,,,,,,,,,,,
1670677,1,-200,Humaita-Tubiacanga virus,"",viruses,false,498.67282583497877,100,100,10.616551689411871,70,1,42,98.5061,302.014,10^-199.944,,,,,-100,0.0,0,,,0,0,10^0,0.39786,1.6869,,,
175247,1,-200,uncultured Chytridiomycota,"",eukaryota,false,14.105317073617972,99,99,0.3033300482689106,2,,,97.95,74.0,10^-36.4034,4.61734e-05,0.00076709,,,,,,,,,,,,,,,
152704,1,-200,uncultured stramenopile,"",eukaryota,false,0.3196112998502667,2.243233421839021,2.243233421839021,0.3033300482689106,2,,,100.0,74.5,10^-38.8056,0.00841888,0.131467,,,,,,,,,,,,,,,
77133,1,-200,uncultured bacterium,"",bacteria,false,-0.09892971939124208,-0.23145036179421438,-0.23145036179421438,0.9099901448067318,6,,,99.7833,75.6667,10^-39.3688,72.7869,310.55,,,-100,0.0,0,,,0,0,10^0,22.8879,92.29,,,
29143,2,29143,Chanos,"",eukaryota,false,3033.3004826891056,100,100,0.3033300482689106,2,,,91.7,36.0,10^-8.58503,,,,,,,,,,,,,,,,,[29144]
29144,1,29143,Chanos chanos,milkfish,eukaryota,false,3033.3004826891056,100,100,0.3033300482689106,2,,,91.7,36.0,10^-8.58503,,,,,,,,,,,,,,,,,
1632780,2,1632780,Phreatobacter,"",bacteria,false,3002.9674778622148,99,99,0.3033300482689106,2,,,93.4,75.5,10^-32.6208,8.36471e-05,0.00138965,,,,,,,,,,,,,,,[1940610]
1940610,1,1632780,Phreatobacter stygius,"",bacteria,false,3002.9674778622148,100,100,0.3033300482689106,2,,,93.4,75.5,10^-32.6208,,,,,,,,,,,,,,,,,
545366,2,545366,Hyposmocoma,"",eukaryota,false,3002.9674778622148,99,99,0.3033300482689106,2,,,94.4,36.0,10^-9.95861,3.28186e-05,0.000545224,,,,,,,,,,,,,,,[1477025]
1477025,1,545366,Hyposmocoma kahamanoa,"",eukaryota,false,3002.9674778622148,100,100,0.3033300482689106,2,,,94.4,36.0,10^-9.95861,,,,,,,,,,,,,,,,,
