tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1980421,2,1980421,Phasivirus,"",viruses,false,1574677.1340855814,99,99,157.1870153901593,1176,13,1136,98.2898,2749.27,10^-288.821,0.0152791,0.253836,,,10.507572712659593,119.6278731073066,895,5,895,86.7839,1041.06,10^0.129081,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,1574677.1340855814,99,99,157.1870153901593,1176,13,1136,98.2898,2749.27,10^-288.821,0.0152791,0.253836,,,27.11792751471199,119.6278731073066,895,5,895,86.7839,1041.06,10^0.129081,0.265061,4.40162,,,
1884455,2,1884455,Anphevirus,"",viruses,false,60148.092623785444,100,100,6.95044625874854,52,,,99.6404,75.0192,10^-38.788,,,,,-100,0.0,0,,,0,0,10^0,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,60148.092623785444,100,100,6.014809262378544,45,,,99.7311,74.9333,10^-38.8246,,,,,,,,,,,,,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,9356.369963699957,100,100,0.9356369963699958,7,,,99.0571,75.5714,10^-38.5526,,,,,,,,,,,,,,,,,
-200011006,2,-200011006,non-genus-specific reads in family Totiviridae,,viruses,false,21172.128603572477,99,99,2.138598848845705,16,,,96.4313,75.25,10^-35.6248,6.77041e-05,0.00112478,,,-100,0.0,0,,,0,0,10^0,0.149228,1.22496,,,[2603435]
2603435,1,-200011006,Aedes aegypti totivirus,"",viruses,false,21172.128603572477,100,100,2.138598848845705,16,,,96.4313,75.25,10^-35.6248,,,,,,,,,,,,,,,,,
7158,2,7158,Aedes,"",eukaryota,false,14205.236314133928,4.612463545851945,4.612463545851945,191.67192182779627,1434,9,1009,94.3159,247.491,10^-110.414,10.6521,39.2458,,,-0.2954763653751595,23.390924909249893,175,3,173,32.7622,59.2781,10^0.345917,133.356,372.162,,,"[7159, 7160]"
7159,1,7158,Aedes aegypti,yellow fever mosquito,eukaryota,false,14205.236314133928,16.22760389632947,16.22760389632947,189.80064783505628,1420,9,1009,94.3678,249.311,10^-111.288,3.56942,11.4762,,,-0.1740835429375851,23.25726248119704,174,3,173,32.3619,59.4881,10^0.384286,48.1197,142.819,,,
7160,1,7158,Aedes albopictus,Asian tiger mosquito,eukaryota,false,-1.6768758418474445,-0.19257761786368902,-0.19257761786368902,1.8712739927399915,14,,,89.2357,69.2143,10^-24.8224,6.04264,21.6607,,,-0.37228776120488566,0.13366242805285655,1,,,100.0,24.0,10^-6.1,61.7901,165.615,,,
308865,2,308865,Elizabethkingia,"",bacteria,false,4998.918741891879,4.736962468906889,4.736962468906889,18.311752643241345,137,,,99.5185,74.3926,10^-38.2536,0.466715,3.76719,,,0.37607612850016886,0.2673248561057131,2,,,100.0,25.0,10^-7.55,0.0666213,0.533678,,,"[238, 1117645, 172045]"
238,1,308865,Elizabethkingia meningoseptica,"",bacteria,false,4998.918741891879,69.85772979495289,69.85772979495289,15.103854369972789,113,,,99.6198,74.955,10^-38.7181,0.0224088,0.215888,,,8.457510891682519,0.2673248561057131,2,,,100.0,25.0,10^-7.55,0.00245253,0.031318,,,
