tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1980421,2,1980421,Phasivirus,"",viruses,false,1839676.5939932812,99,99,183.56704767530843,972,11,841,98.3173,2674.6,10^-260.282,0.0152791,0.253836,,,11.134235555822023,126.72169649190529,671,3,671,96.8242,1193.18,10^0.021203,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,1839676.5939932812,99,99,183.56704767530843,972,11,841,98.3173,2674.6,10^-260.282,0.0152791,0.253836,,,28.729566725865766,126.72169649190529,671,3,671,96.8242,1193.18,10^0.021203,0.265061,4.40162,,,
-200011006,2,-200011006,non-genus-specific reads in family Totiviridae,,viruses,false,183112.41315997613,99,99,0.7554199492811046,4,,,95.65,75.25,10^-34.8557,6.77041e-05,0.00112478,,,37.80458046041335,46.458326880787936,246,,,51.5727,15.8263,10^0.593983,0.149228,1.22496,,,[2603435]
2603435,1,-200011006,Aedes aegypti totivirus,"",viruses,false,183112.41315997613,100,100,0.7554199492811046,4,,,95.65,75.25,10^-34.8557,,,,,100,46.458326880787936,246,3,245,51.5727,15.8263,10^0.593983,,,,,
1884455,2,1884455,Anphevirus,"",viruses,false,109535.89264576018,100,100,11.709009213857122,62,1,10,99.5148,104.581,10^-53.6663,,,,,-100,0.0,0,,,0,0,10^0,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,109535.89264576018,100,100,10.953589264576017,58,1,10,99.5486,106.569,10^-54.7035,,,,,,,,,,,,,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,7554.199492811045,100,100,0.7554199492811046,4,,,99.025,75.75,10^-38.6263,,,,,,,,,,,,,,,,,
7158,2,7158,Aedes,"",eukaryota,false,61885.06993572808,7.610811073557229,7.610811073557229,309.34446923061233,1638,12,1205,93.4431,276.751,10^-150.43,10.6521,39.2458,,,-0.34158185257611173,6.232214581569113,33,1,32,30.7355,27.9091,10^0.346061,133.356,372.162,,,"[7159, 667568, 590165, 7160]"
7159,1,7158,Aedes aegypti,yellow fever mosquito,eukaryota,false,61885.06993572808,26.463258253610892,26.463258253610892,307.2670643700893,1627,12,1205,93.4761,278.175,10^-151.297,3.56942,11.4762,,,-0.2932907065476645,6.232214581569113,33,1,32,30.7355,27.9091,10^0.346061,48.1197,142.819,,,
667568,1,7158,Aedes africanus,"",eukaryota,false,143.73396287936677,100,100,0.18885498732027614,1,,,92.1,76.0,10^-31.585,,,,,,,,,,,,,,,,,
