tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1884455,2,1884455,Anphevirus,"",viruses,false,1996674.1193170538,100,100,173.13706896414791,1090,13,1046,99.4675,2040.25,10^-286.479,,,,,51.427318716796904,55.91215438108263,352,15,352,81.2676,147.932,10^0.128775,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,1996674.1193170538,100,100,170.9132900967185,1076,13,1046,99.4667,2066.08,10^-289.746,,,,,100,55.91215438108263,352,15,352,81.2676,147.932,10^0.128775,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,22237.78867429423,100,100,2.2237788674294228,14,,,99.5286,73.5714,10^-37.6861,,,,,,,,,,,,,,,,,
1980421,2,1980421,Phasivirus,"",viruses,false,1332004.8743046422,99,99,128.97917431090653,812,15,750,98.3536,1341.36,10^-269.452,0.0152791,0.253836,,,13.227968749720239,150.4227562468331,947,8,947,62.2013,324.293,10^0.478708,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,1332004.8743046422,99,99,128.97917431090653,812,15,750,98.3536,1341.36,10^-269.452,0.0152791,0.253836,,,34.11418869571501,150.4227562468331,947,8,947,62.2013,324.293,10^0.478708,0.265061,4.40162,,,
7158,2,7158,Aedes,"",eukaryota,false,56321.28017687647,7.422585395822759,7.422585395822759,301.9574019273809,1901,22,1258,92.5191,238.875,10^-100.842,10.6521,39.2458,,,-0.06297737923247697,109.9182125900829,692,19,687,44.213,39.1725,10^0.244474,133.356,372.162,,,"[7159, 7160]"
7159,1,7158,Aedes aegypti,yellow fever mosquito,eukaryota,false,56321.28017687647,25.557681009552635,25.557681009552635,296.87447880182793,1869,22,1258,92.5696,241.995,10^-102.237,3.56942,11.4762,,,0.43159293401024634,109.75937124240937,691,19,687,44.1313,39.1962,10^0.253616,48.1197,142.819,,,
7160,1,7158,Aedes albopictus,Asian tiger mosquito,eukaryota,false,-1.6753496675429822,-0.04430682639282356,-0.04430682639282356,5.082923125552966,32,,,89.7281,66.4062,10^-23.7012,6.04264,21.6607,,,-0.3721357283599098,0.1588413476735302,1,,,100.0,23.0,10^-6.0,61.7901,165.615,,,
-200011006,2,-200011006,non-genus-specific reads in family Totiviridae,,viruses,false,12580.234735743592,99,99,1.2707307813882416,8,,,94.9875,73.625,10^-33.2311,6.77041e-05,0.00112478,,,-100,0.0,0,,,0,0,10^0,0.149228,1.22496,,,[2603435]
2603435,1,-200011006,Aedes aegypti totivirus,"",viruses,false,12580.234735743592,100,100,1.2707307813882416,8,,,94.9875,73.625,10^-33.2311,,,,,,,,,,,,,,,,,
