tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1884455,2,1884455,Anphevirus,"",viruses,false,1712904.5422800365,100,100,159.82760475452972,936,14,877,99.6727,1862.42,10^-270.259,,,,,99,170.7559879856087,1000,22,1000,77.9472,158.287,10^0.325581,0.183969,1.08363,,,"[2230910, 2059675]"
2230910,1,1884455,Aedes anphevirus,"",viruses,false,1712904.5422800365,100,100,156.58324098280318,917,14,877,99.6761,1899.86,10^-275.106,,,,,100,14.855770954747955,87,3,87,42.1455,30.3103,10^0.849885,,,,,
2059675,1,1884455,Aedes aegypti anphevirus,"",viruses,false,1575855.7863227867,100,100,3.244363771726565,19,,,99.5105,75.3158,10^-38.8531,,,,,100,155.90021703086072,913,19,913,81.5398,171.129,10^0.272969,,,,,
1980421,2,1980421,Phasivirus,"",viruses,false,1213324.6469222505,99,99,122.94431134963826,720,17,664,98.3665,1573.13,10^-258.51,0.0152791,0.253836,,,6.56181349166804,74.96187872568221,439,6,439,86.7399,733.79,10^0.0998633,0.68215,11.32,,,[1980610]
1980610,1,1980421,Phasi Charoen-like phasivirus,"",viruses,false,1213324.6469222505,99,99,122.94431134963826,720,17,664,98.3665,1573.13,10^-258.51,0.0152791,0.253836,,,16.97030132671203,74.96187872568221,439,6,439,86.7399,733.79,10^0.0998633,0.265061,4.40162,,,
7158,2,7158,Aedes,"",eukaryota,false,54418.862281912116,7.286156764061435,7.286156764061435,296.6031511310023,1737,22,1019,92.9179,185.771,10^-72.6002,10.6521,39.2458,,,-0.13166992313860446,84.35345806489069,494,6,492,43.5084,53.3955,10^0.749426,133.356,372.162,,,"[7159, 7160]"
7159,1,7158,Aedes aegypti,yellow fever mosquito,eukaryota,false,54418.862281912116,25.355488687472768,25.355488687472768,294.55407927517496,1725,22,1019,92.9254,186.614,10^-72.9257,3.56942,11.4762,,,0.17957615450173262,73.76658680978295,432,4,431,38.9148,49.0634,10^0.869014,48.1197,142.819,,,
7160,1,7158,Aedes albopictus,Asian tiger mosquito,eukaryota,false,-3.183582457253505,-0.1843693022004227,-0.1843693022004227,2.0490718558273042,12,,,91.875,69.6667,10^-27.7422,6.04264,21.6607,,,-0.30917023666269516,10.586871255107738,62,2,61,75.0711,83.1613,10^-0.0722581,61.7901,165.615,,,
50385,2,50385,Diabrotica,"",eukaryota,false,6830.239519424347,100,100,0.6830239519424347,4,,,94.075,50.75,10^-18.5536,,,,,-100,0.0,0,,,0,0,10^0,0.000671751,0.00440125,,,[50389]
50389,1,50385,Diabrotica virgifera,"",eukaryota,false,6830.239519424347,100,100,0.6830239519424347,4,,,94.075,50.75,10^-18.5536,,,,,-100,0.0,0,,,0,0,10^0,0.000671751,0.00440125,,,
6578,2,6578,Pecten,"",eukaryota,false,3415.1197597121736,100,100,0.34151197597121735,2,,,68.8,64.0,10^-4.21467,,,,,,,,,,,,,,,,,[6579]
6579,1,6578,Pecten maximus,"",eukaryota,false,3415.1197597121736,100,100,0.34151197597121735,2,,,68.8,64.0,10^-4.21467,,,,,,,,,,,,,,,,,
-200011006,2,-200011006,non-genus-specific reads in family Totiviridae,,viruses,false,3380.968562115052,99,99,0.34151197597121735,2,,,97.4,76.0,10^-37.0809,6.77041e-05,0.00112478,,,-100,0.0,0,,,0,0,10^0,0.149228,1.22496,,,[2603435]
2603435,1,-200011006,Aedes aegypti totivirus,"",viruses,false,3380.968562115052,100,100,0.34151197597121735,2,,,97.4,76.0,10^-37.0809,,,,,,,,,,,,,,,,,
308865,2,308865,Elizabethkingia,"",bacteria,false,2269.2643619256514,3.8648998172997815,3.8648998172997815,15.026526942733565,88,,,99.5159,72.9659,10^-37.2802,0.466715,3.76719,,,-100,0.0,0,,,0,0,10^0,0.0666213,0.533678,,,"[238, 1117645]"
